Year Month Day UTC_Hour PM2.5 PM10_mask Retrospective
2016	3	21	3	28.45	1.00	0
2016	3	21	4	27.94	1.00	0
2016	3	21	5	27.70	1.00	0
2016	3	21	6	27.07	1.00	0
2016	3	21	7	26.65	1.00	0
2016	3	21	8	26.30	1.00	0
2016	3	21	9	26.03	1.00	0
2016	3	21	10	26.54	1.00	0
2016	3	21	11	25.67	1.00	0
2016	3	21	12	26.73	1.00	0
2016	3	21	13	26.77	1.00	0
2016	3	21	14	27.71	1.00	0
2016	3	21	15	28.99	1.00	0
2016	3	21	16	29.38	1.00	0
2016	3	21	17	31.62	1.00	0
2016	3	21	18	26.16	1.00	0
2016	3	21	19	26.74	1.00	0
2016	3	21	20	27.03	1.00	0
2016	3	21	21	28.35	1.00	0
2016	3	21	22	26.73	1.00	0
2016	3	21	23	26.56	1.00	0
2016	3	22	0	25.93	1.00	0
2016	3	22	1	27.04	1.00	0
2016	3	22	2	27.02	1.00	0
2016	3	22	3	23.51	1.00	0
2016	3	22	4	22.48	1.00	0
2016	3	22	5	21.83	1.00	0
2016	3	22	6	20.04	1.00	0
2016	3	22	7	18.45	1.00	0
2016	3	22	8	19.01	1.00	0
2016	3	22	9	18.41	1.00	0
2016	3	22	10	18.42	1.00	0
2016	3	22	11	17.68	1.00	0
2016	3	22	12	18.00	1.00	0
2016	3	22	13	17.97	1.00	0
2016	3	22	14	18.59	1.00	0
2016	3	22	15	19.31	1.00	0
2016	3	22	16	19.63	1.00	0
2016	3	22	17	18.98	1.00	0
2016	3	22	18	18.50	1.00	0
2016	3	22	19	16.45	1.00	0
2016	3	22	20	16.08	1.00	0
2016	3	22	21	15.86	1.00	0
2016	3	22	22	15.80	1.00	0
2016	3	22	23	16.07	1.00	0
2016	3	23	0	16.25	1.00	0
2016	3	23	1	18.28	1.00	0
2016	3	23	2	18.38	1.00	0
2016	3	23	3	17.22	1.00	0
2016	3	23	4	16.87	1.00	0
2016	3	23	5	16.01	1.00	0
2016	3	23	6	14.00	1.00	0
2016	3	23	7	12.36	1.00	0
2016	3	23	8	10.37	1.00	0
2016	3	23	9	9.16	1.00	0
2016	3	23	10	9.23	1.00	0
2016	3	23	11	9.11	1.00	0
2016	3	23	12	8.63	1.00	0
2016	3	23	13	9.65	1.00	0
2016	3	23	14	10.80	1.00	0
2016	3	23	15	10.71	1.00	0
2016	3	23	16	11.00	1.00	0
2016	3	23	17	11.90	1.00	0
2016	3	23	18	11.22	1.00	0
2016	3	23	19	11.16	1.00	0
2016	3	23	20	12.25	1.00	0
2016	3	23	21	11.68	1.00	0
2016	3	23	22	11.94	1.00	0
2016	3	23	23	12.58	1.00	0
2016	3	24	0	12.68	1.00	0
2016	3	24	1	13.84	1.00	0
2016	3	24	2	14.65	1.00	0
2016	3	24	3	13.75	1.00	0
2016	3	24	4	12.94	1.00	0
2016	3	24	5	12.36	1.00	0
2016	3	24	6	11.51	1.00	0
2016	3	24	7	10.81	1.00	0
2016	3	24	8	11.39	1.00	0
2016	3	24	9	12.17	1.00	0
2016	3	24	10	12.14	1.00	0
2016	3	24	11	13.57	1.00	0
2016	3	24	12	14.24	1.00	0
2016	3	24	13	15.31	1.00	0
2016	3	24	14	15.70	1.00	0
2016	3	24	15	16.96	1.00	0
2016	3	24	16	17.37	1.00	0
2016	3	24	17	17.77	1.00	0
2016	3	24	18	18.41	1.00	0
2016	3	24	19	17.78	1.00	0
2016	3	24	20	17.38	1.00	0
2016	3	24	21	16.92	1.00	0
2016	3	24	22	17.04	1.00	0
2016	3	24	23	16.98	1.00	0
2016	3	25	0	17.33	1.00	0
2016	3	25	1	16.62	1.00	0
2016	3	25	2	16.60	1.00	0
2016	3	25	3	17.21	1.00	0
2016	3	25	4	16.95	1.00	0
2016	3	25	5	15.10	1.00	0
2016	3	25	6	15.17	1.00	0
2016	3	25	7	14.04	1.00	0
2016	3	25	8	14.11	1.00	0
2016	3	25	9	12.02	1.00	0
2016	3	25	10	11.20	1.00	0
2016	3	25	11	10.37	1.00	0
2016	3	25	12	10.07	1.00	0
2016	3	25	13	9.67	1.00	0
2016	3	25	14	10.66	1.00	0
2016	3	25	15	10.09	1.00	0
2016	3	25	16	10.21	1.00	0
2016	3	25	17	9.89	1.00	0
2016	3	25	18	9.98	1.00	0
2016	3	25	19	10.24	1.00	0
2016	3	25	20	9.21	1.00	0
2016	3	25	21	9.10	1.00	0
2016	3	25	22	8.67	1.00	0
2016	3	25	23	7.31	1.00	0
2016	3	26	0	6.85	1.00	0
2016	3	26	1	6.55	1.00	0
2016	3	26	2	6.19	1.00	0
2016	3	26	3	6.38	1.00	0
2016	3	26	4	6.35	1.00	0
2016	3	26	5	6.18	1.00	0
2016	3	26	6	5.36	1.00	0
2016	3	26	7	4.70	1.00	0
2016	3	26	8	4.52	1.00	0
2016	3	26	9	5.24	1.00	0
2016	3	26	10	5.11	1.00	0
2016	3	26	11	6.90	1.00	0
2016	3	26	12	7.84	1.00	0
2016	3	26	13	8.16	1.00	0
2016	3	26	14	8.86	1.00	0
2016	3	26	15	9.87	1.00	0
2016	3	26	16	10.24	1.00	0
2016	3	26	17	11.21	1.00	0
2016	3	26	18	11.73	1.00	0
2016	3	26	19	10.04	1.00	0
2016	3	26	20	10.20	1.00	0
2016	3	26	21	10.18	1.00	0
2016	3	26	22	8.79	1.00	0
2016	3	26	23	8.83	1.00	0
2016	3	27	0	8.59	1.00	0
2016	3	27	1	9.51	1.00	0
2016	3	27	2	8.86	1.00	0
2016	3	27	3	8.31	1.00	0
2016	3	27	4	6.84	1.00	0
2016	3	27	5	6.02	1.00	0
2016	3	27	6	5.99	1.00	0
2016	3	27	7	6.64	1.00	0
2016	3	27	8	6.12	1.00	0
2016	3	27	9	6.62	1.00	0
2016	3	27	10	6.77	1.00	0
2016	3	27	11	6.64	1.00	0
2016	3	27	12	7.02	1.00	0
2016	3	27	13	7.67	1.00	0
2016	3	27	14	8.08	1.00	0
2016	3	27	15	8.83	1.00	0
2016	3	27	16	8.91	1.00	0
2016	3	27	17	7.22	1.00	0
2016	3	27	18	7.19	1.00	0
2016	3	27	19	6.46	1.00	0
2016	3	27	20	6.01	1.00	0
2016	3	27	21	5.88	1.00	0
2016	3	27	22	4.10	1.00	0
2016	3	27	23	3.97	1.00	0
2016	3	28	0	4.00	1.00	0
2016	3	28	1	4.12	1.00	0
2016	3	28	3	3.94	1.00	0
2016	3	28	4	4.62	1.00	0
2016	3	28	5	6.69	1.00	0
2016	3	28	6	6.49	1.00	0
2016	3	28	7	5.31	1.00	0
2016	3	28	8	5.68	1.00	0
2016	3	28	9	6.04	1.00	0
2016	3	28	10	5.61	1.00	0
2016	3	28	11	5.82	1.00	0
2016	3	28	12	7.48	1.00	0
2016	3	28	13	7.60	1.00	0
2016	3	28	14	7.65	1.00	0
2016	3	28	15	8.27	1.00	0
2016	3	28	16	7.46	1.00	0
2016	3	28	18	5.89	1.00	0
2016	3	28	19	5.26	1.00	0
2016	3	28	20	4.48	1.00	0
2016	3	28	21	4.83	1.00	0
2016	3	28	22	4.50	1.00	0
2016	3	28	23	4.73	1.00	0
2016	3	29	0	4.71	1.00	0
2016	3	29	1	6.53	1.00	0
2016	3	29	2	5.33	1.00	0
2016	3	29	3	5.20	1.00	0
2016	3	29	4	5.47	1.00	0
2016	3	29	5	5.22	1.00	0
2016	3	29	6	4.50	1.00	0
2016	3	29	7	4.57	1.00	0
2016	3	29	8	4.59	1.00	0
2016	3	29	9	4.57	1.00	0
2016	3	29	10	4.12	1.00	0
